,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
411,,Kyrgyzstan,41.2044,74.7661,1/23/2020,0,0,0,0
412,,Latvia,56.8796,24.6032,1/23/2020,0,0,0,0
413,,Lebanon,33.8547,35.8623,1/23/2020,0,0,0,0
414,,Liberia,6.4281,-9.4295,1/23/2020,0,0,0,0
415,,Liechtenstein,47.14,9.55,1/23/2020,0,0,0,0
416,,Lithuania,55.1694,23.8813,1/23/2020,0,0,0,0
417,,Luxembourg,49.8153,6.1296,1/23/2020,0,0,0,0
418,,Madagascar,-18.7669,46.8691,1/23/2020,0,0,0,0
419,,Malaysia,2.5,112.5,1/23/2020,0,0,0,0
420,,Maldives,3.2028,73.2207,1/23/2020,0,0,0,0
421,,Malta,35.9375,14.3754,1/23/2020,0,0,0,0
422,,Mauritania,21.0079,10.9408,1/23/2020,0,0,0,0
423,,Mauritius,-20.2,57.5,1/23/2020,0,0,0,0
424,,Mexico,23.6345,-102.5528,1/23/2020,0,0,0,0
425,,Moldova,47.4116,28.3699,1/23/2020,0,0,0,0
426,,Monaco,43.7333,7.4167,1/23/2020,0,0,0,0
427,,Mongolia,46.8625,103.8467,1/23/2020,0,0,0,0
428,,Montenegro,42.5,19.3,1/23/2020,0,0,0,0
429,,Morocco,31.7917,-7.0926,1/23/2020,0,0,0,0
430,,Namibia,-22.9576,18.4904,1/23/2020,0,0,0,0
431,,Nepal,28.1667,84.25,1/23/2020,0,0,0,0
432,Aruba,Netherlands,12.5186,-70.0358,1/23/2020,0,0,0,0
433,Curacao,Netherlands,12.1696,-68.99,1/23/2020,0,0,0,0
434,Sint Maarten,Netherlands,18.0425,-63.0548,1/23/2020,0,0,0,0
435,,Netherlands,52.1326,5.2913,1/23/2020,0,0,0,0
436,,New Zealand,-40.9006,174.886,1/23/2020,0,0,0,0
437,,Nicaragua,12.8654,-85.2072,1/23/2020,0,0,0,0
438,,Niger,17.6078,8.0817,1/23/2020,0,0,0,0
439,,Nigeria,9.082,8.6753,1/23/2020,0,0,0,0
440,,North Macedonia,41.6086,21.7453,1/23/2020,0,0,0,0
441,,Norway,60.472,8.4689,1/23/2020,0,0,0,0
442,,Oman,21,57,1/23/2020,0,0,0,0
443,,Pakistan,30.3753,69.3451,1/23/2020,0,0,0,0
444,,Panama,8.538,-80.7821,1/23/2020,0,0,0,0
445,,Papua New Guinea,-6.315,143.9555,1/23/2020,0,0,0,0
446,,Paraguay,-23.4425,-58.4438,1/23/2020,0,0,0,0
447,,Peru,-9.19,-75.0152,1/23/2020,0,0,0,0
448,,Philippines,13,122,1/23/2020,0,0,0,0
449,,Poland,51.9194,19.1451,1/23/2020,0,0,0,0
450,,Portugal,39.3999,-8.2245,1/23/2020,0,0,0,0
451,,Qatar,25.3548,51.1839,1/23/2020,0,0,0,0
452,,Romania,45.9432,24.9668,1/23/2020,0,0,0,0
453,,Russia,60,90,1/23/2020,0,0,0,0
454,,Rwanda,-1.9403,29.8739,1/23/2020,0,0,0,0
455,,Saint Lucia,13.9094,-60.9789,1/23/2020,0,0,0,0
456,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/2020,0,0,0,0
457,,San Marino,43.9424,12.4578,1/23/2020,0,0,0,0
458,,Saudi Arabia,24,45,1/23/2020,0,0,0,0
459,,Senegal,14.4974,-14.4524,1/23/2020,0,0,0,0
460,,Serbia,44.0165,21.0059,1/23/2020,0,0,0,0
461,,Seychelles,-4.6796,55.492,1/23/2020,0,0,0,0
462,,Singapore,1.2833,103.8333,1/23/2020,1,0,0,1
463,,Slovakia,48.669,19.699,1/23/2020,0,0,0,0
464,,Slovenia,46.1512,14.9955,1/23/2020,0,0,0,0
465,,Somalia,5.1521,46.1996,1/23/2020,0,0,0,0
466,,South Africa,-30.5595,22.9375,1/23/2020,0,0,0,0
467,,Spain,40,-4,1/23/2020,0,0,0,0
468,,Sri Lanka,7,81,1/23/2020,0,0,0,0
469,,Sudan,12.8628,30.2176,1/23/2020,0,0,0,0
470,,Suriname,3.9193,-56.0278,1/23/2020,0,0,0,0
471,,Sweden,63,16,1/23/2020,0,0,0,0
472,,Switzerland,46.8182,8.2275,1/23/2020,0,0,0,0
473,,Taiwan*,23.7,121,1/23/2020,1,0,0,1
474,,Tanzania,-6.369,34.8888,1/23/2020,0,0,0,0
475,,Thailand,15,101,1/23/2020,3,0,0,3
476,,Togo,8.6195,0.8248,1/23/2020,0,0,0,0
477,,Trinidad and Tobago,10.6918,-61.2225,1/23/2020,0,0,0,0
478,,Tunisia,34,9,1/23/2020,0,0,0,0
479,,Turkey,38.9637,35.2433,1/23/2020,0,0,0,0
480,,Uganda,1,32,1/23/2020,0,0,0,0
481,,Ukraine,48.3794,31.1656,1/23/2020,0,0,0,0
482,,United Arab Emirates,24,54,1/23/2020,0,0,0,0
483,Bermuda,United Kingdom,32.3078,-64.7505,1/23/2020,0,0,0,0
484,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/2020,0,0,0,0
485,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/2020,0,0,0,0
486,Gibraltar,United Kingdom,36.1408,-5.3536,1/23/2020,0,0,0,0
487,Isle of Man,United Kingdom,54.2361,-4.5481,1/23/2020,0,0,0,0
488,Montserrat,United Kingdom,16.7425,-62.1874,1/23/2020,0,0,0,0
489,,United Kingdom,55.3781,-3.436,1/23/2020,0,0,0,0
490,,Uruguay,-32.5228,-55.7658,1/23/2020,0,0,0,0
491,,US,37.0902,-95.7129,1/23/2020,1,0,0,1
492,,Uzbekistan,41.3775,64.5853,1/23/2020,0,0,0,0
493,,Venezuela,6.4238,-66.5897,1/23/2020,0,0,0,0
494,,Vietnam,16,108,1/23/2020,2,0,0,2
495,,Zambia,-15.4167,28.2833,1/23/2020,0,0,0,0
496,,Zimbabwe,-20,30,1/23/2020,0,0,0,0
498,,Dominica,15.415,-61.371,1/23/2020,0,0,0,0
499,,Grenada,12.1165,-61.679,1/23/2020,0,0,0,0
500,,Mozambique,-18.665695,35.529562,1/23/2020,0,0,0,0
501,,Syria,34.802075,38.996815,1/23/2020,0,0,0,0
502,,Timor-Leste,-8.874217,125.727539,1/23/2020,0,0,0,0
503,,Belize,13.1939,-59.5432,1/23/2020,0,0,0,0
504,,Laos,19.85627,102.495496,1/23/2020,0,0,0,0
505,,Libya,26.3351,17.228331,1/23/2020,0,0,0,0
506,,West Bank and Gaza,31.9522,35.2332,1/23/2020,0,0,0,0
507,,Guinea-Bissau,11.8037,-15.1804,1/23/2020,0,0,0,0
508,,Mali,17.570692,-3.996166,1/23/2020,0,0,0,0
509,,Saint Kitts and Nevis,17.357822,-62.782998,1/23/2020,0,0,0,0
510,Northwest Territories,Canada,64.8255,-124.8457,1/23/2020,0,0,0,0
511,Yukon,Canada,64.2823,-135,1/23/2020,0,0,0,0
512,,Kosovo,42.602636,20.902977,1/23/2020,0,0,0,0
513,,Burma,21.9162,95.956,1/23/2020,0,0,0,0
514,Anguilla,United Kingdom,18.2206,-63.0686,1/23/2020,0,0,0,0
515,British Virgin Islands,United Kingdom,18.4207,-64.64,1/23/2020,0,0,0,0
516,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/23/2020,0,0,0,0
518,,Botswana,-22.3285,24.6849,1/23/2020,0,0,0,0
519,,Burundi,-3.3731,29.9189,1/23/2020,0,0,0,0
520,,Sierra Leone,8.460555,-11.779889,1/23/2020,0,0,0,0
521,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/23/2020,0,0,0,0
522,,Malawi,-13.254308,34.301525,1/23/2020,0,0,0,0
523,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/23/2020,0,0,0,0
524,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/23/2020,0,0,0,0
525,,South Sudan,6.877,31.307,1/23/2020,0,0,0,0
526,,Western Sahara,24.2155,-12.8858,1/23/2020,0,0,0,0
527,,Sao Tome and Principe,0.18636,6.613081,1/23/2020,0,0,0,0
528,,Yemen,15.552727,48.516388,1/23/2020,0,0,0,0
529,,Comoros,-11.6455,43.3333,1/23/2020,0,0,0,0
530,,Tajikistan,38.861034,71.276093,1/23/2020,0,0,0,0
531,,Lesotho,-29.609988,28.233608,1/23/2020,0,0,0,0
532,,Afghanistan,33,65,1/24/2020,0,0,0,0
533,,Albania,41.1533,20.1683,1/24/2020,0,0,0,0
534,,Algeria,28.0339,1.6596,1/24/2020,0,0,0,0
535,,Andorra,42.5063,1.5218,1/24/2020,0,0,0,0
536,,Angola,-11.2027,17.8739,1/24/2020,0,0,0,0
537,,Antigua and Barbuda,17.0608,-61.7964,1/24/2020,0,0,0,0
538,,Argentina,-38.4161,-63.6167,1/24/2020,0,0,0,0
539,,Armenia,40.0691,45.0382,1/24/2020,0,0,0,0
540,Australian Capital Territory,Australia,-35.4735,149.0124,1/24/2020,0,0,0,0
541,New South Wales,Australia,-33.8688,151.2093,1/24/2020,0,0,0,0
542,Northern Territory,Australia,-12.4634,130.8456,1/24/2020,0,0,0,0
543,Queensland,Australia,-28.0167,153.4,1/24/2020,0,0,0,0
544,South Australia,Australia,-34.9285,138.6007,1/24/2020,0,0,0,0
545,Tasmania,Australia,-41.4545,145.9707,1/24/2020,0,0,0,0
546,Victoria,Australia,-37.8136,144.9631,1/24/2020,0,0,0,0
547,Western Australia,Australia,-31.9505,115.8605,1/24/2020,0,0,0,0
548,,Austria,47.5162,14.5501,1/24/2020,0,0,0,0
549,,Azerbaijan,40.1431,47.5769,1/24/2020,0,0,0,0
550,,Bahamas,25.0343,-77.3963,1/24/2020,0,0,0,0
551,,Bahrain,26.0275,50.55,1/24/2020,0,0,0,0
552,,Bangladesh,23.685,90.3563,1/24/2020,0,0,0,0
553,,Barbados,13.1939,-59.5432,1/24/2020,0,0,0,0
554,,Belarus,53.7098,27.9534,1/24/2020,0,0,0,0
555,,Belgium,50.8333,4,1/24/2020,0,0,0,0
556,,Benin,9.3077,2.3158,1/24/2020,0,0,0,0
557,,Bhutan,27.5142,90.4336,1/24/2020,0,0,0,0
558,,Bolivia,-16.2902,-63.5887,1/24/2020,0,0,0,0
559,,Bosnia and Herzegovina,43.9159,17.6791,1/24/2020,0,0,0,0
560,,Brazil,-14.235,-51.9253,1/24/2020,0,0,0,0
561,,Brunei,4.5353,114.7277,1/24/2020,0,0,0,0
562,,Bulgaria,42.7339,25.4858,1/24/2020,0,0,0,0
563,,Burkina Faso,12.2383,-1.5616,1/24/2020,0,0,0,0
564,,Cabo Verde,16.5388,-23.0418,1/24/2020,0,0,0,0
565,,Cambodia,11.55,104.9167,1/24/2020,0,0,0,0
566,,Cameroon,3.848,11.5021,1/24/2020,0,0,0,0
567,Alberta,Canada,53.9333,-116.5765,1/24/2020,0,0,0,0
568,British Columbia,Canada,49.2827,-123.1207,1/24/2020,0,0,0,0
570,Manitoba,Canada,53.7609,-98.8139,1/24/2020,0,0,0,0
571,New Brunswick,Canada,46.5653,-66.4619,1/24/2020,0,0,0,0
572,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/2020,0,0,0,0
573,Nova Scotia,Canada,44.682,-63.7443,1/24/2020,0,0,0,0
574,Ontario,Canada,51.2538,-85.3232,1/24/2020,0,0,0,0
575,Prince Edward Island,Canada,46.5107,-63.4168,1/24/2020,0,0,0,0
576,Quebec,Canada,52.9399,-73.5491,1/24/2020,0,0,0,0
577,Saskatchewan,Canada,52.9399,-106.4509,1/24/2020,0,0,0,0
578,,Central African Republic,6.6111,20.9394,1/24/2020,0,0,0,0
579,,Chad,15.4542,18.7322,1/24/2020,0,0,0,0
580,,Chile,-35.6751,-71.543,1/24/2020,0,0,0,0
581,Anhui,China,31.8257,117.2264,1/24/2020,15,0,0,15
582,Beijing,China,40.1824,116.4142,1/24/2020,36,0,1,35
583,Chongqing,China,30.0572,107.874,1/24/2020,27,0,0,27
584,Fujian,China,26.0789,117.9874,1/24/2020,10,0,0,10
585,Gansu,China,37.8099,101.0583,1/24/2020,2,0,0,2
586,Guangdong,China,23.3417,113.4244,1/24/2020,53,0,2,51
587,Guangxi,China,23.8298,108.7881,1/24/2020,23,0,0,23
588,Guizhou,China,26.8154,106.8748,1/24/2020,3,0,0,3
589,Hainan,China,19.1959,109.7453,1/24/2020,8,0,0,8
590,Hebei,China,39.549,116.1306,1/24/2020,2,1,0,1
591,Heilongjiang,China,47.862,127.7615,1/24/2020,4,1,0,3
592,Henan,China,33.882,113.614,1/24/2020,9,0,0,9
593,Hong Kong,China,22.3,114.2,1/24/2020,2,0,0,2
594,Hubei,China,30.9756,112.2707,1/24/2020,549,24,31,494
595,Hunan,China,27.6104,111.7088,1/24/2020,24,0,0,24
596,Inner Mongolia,China,44.0935,113.9448,1/24/2020,1,0,0,1
597,Jiangsu,China,32.9711,119.455,1/24/2020,9,0,0,9
598,Jiangxi,China,27.614,115.7221,1/24/2020,18,0,0,18
599,Jilin,China,43.6661,126.1923,1/24/2020,3,0,0,3
600,Liaoning,China,41.2956,122.6085,1/24/2020,4,0,0,4
601,Macau,China,22.1667,113.55,1/24/2020,2,0,0,2
602,Ningxia,China,37.2692,106.1655,1/24/2020,2,0,0,2
603,Qinghai,China,35.7452,95.9956,1/24/2020,0,0,0,0
604,Shaanxi,China,35.1917,108.8701,1/24/2020,5,0,0,5
605,Shandong,China,36.3427,118.1498,1/24/2020,15,0,0,15
606,Shanghai,China,31.202,121.4491,1/24/2020,20,0,0,20
607,Shanxi,China,37.5777,112.2922,1/24/2020,1,0,0,1
608,Sichuan,China,30.6171,102.7103,1/24/2020,15,0,0,15
609,Tianjin,China,39.3054,117.323,1/24/2020,8,0,0,8
610,Tibet,China,31.6927,88.0924,1/24/2020,0,0,0,0
611,Xinjiang,China,41.1129,85.2401,1/24/2020,2,0,0,2
612,Yunnan,China,24.974,101.487,1/24/2020,5,0,0,5
613,Zhejiang,China,29.1832,120.0934,1/24/2020,43,0,1,42
614,,Colombia,4.5709,-74.2973,1/24/2020,0,0,0,0
615,,Congo (Brazzaville),-4.0383,21.7587,1/24/2020,0,0,0,0
616,,Congo (Kinshasa),-4.0383,21.7587,1/24/2020,0,0,0,0
617,,Costa Rica,9.7489,-83.7534,1/24/2020,0,0,0,0
618,,Cote d'Ivoire,7.54,-5.5471,1/24/2020,0,0,0,0
619,,Croatia,45.1,15.2,1/24/2020,0,0,0,0
621,,Cuba,22,-80,1/24/2020,0,0,0,0
622,,Cyprus,35.1264,33.4299,1/24/2020,0,0,0,0
623,,Czechia,49.8175,15.473,1/24/2020,0,0,0,0
624,Faroe Islands,Denmark,61.8926,-6.9118,1/24/2020,0,0,0,0
625,Greenland,Denmark,71.7069,-42.6043,1/24/2020,0,0,0,0
626,,Denmark,56.2639,9.5018,1/24/2020,0,0,0,0
627,,Djibouti,11.8251,42.5903,1/24/2020,0,0,0,0
628,,Dominican Republic,18.7357,-70.1627,1/24/2020,0,0,0,0
629,,Ecuador,-1.8312,-78.1834,1/24/2020,0,0,0,0
630,,Egypt,26,30,1/24/2020,0,0,0,0
631,,El Salvador,13.7942,-88.8965,1/24/2020,0,0,0,0
632,,Equatorial Guinea,1.5,10,1/24/2020,0,0,0,0
633,,Eritrea,15.1794,39.7823,1/24/2020,0,0,0,0
634,,Estonia,58.5953,25.0136,1/24/2020,0,0,0,0
635,,Eswatini,-26.5225,31.4659,1/24/2020,0,0,0,0
636,,Ethiopia,9.145,40.4897,1/24/2020,0,0,0,0
637,,Fiji,-17.7134,178.065,1/24/2020,0,0,0,0
638,,Finland,64,26,1/24/2020,0,0,0,0
639,French Guiana,France,3.9339,-53.1258,1/24/2020,0,0,0,0
640,French Polynesia,France,-17.6797,149.4068,1/24/2020,0,0,0,0
641,Guadeloupe,France,16.25,-61.5833,1/24/2020,0,0,0,0
642,Mayotte,France,-12.8275,45.1662,1/24/2020,0,0,0,0
643,New Caledonia,France,-20.9043,165.618,1/24/2020,0,0,0,0
644,Reunion,France,-21.1351,55.2471,1/24/2020,0,0,0,0
645,Saint Barthelemy,France,17.9,-62.8333,1/24/2020,0,0,0,0
646,St Martin,France,18.0708,-63.0501,1/24/2020,0,0,0,0
647,Martinique,France,14.6415,-61.0242,1/24/2020,0,0,0,0
648,,France,46.2276,2.2137,1/24/2020,2,0,0,2
649,,Gabon,-0.8037,11.6094,1/24/2020,0,0,0,0
650,,Gambia,13.4432,-15.3101,1/24/2020,0,0,0,0
651,,Georgia,42.3154,43.3569,1/24/2020,0,0,0,0
652,,Germany,51,9,1/24/2020,0,0,0,0
653,,Ghana,7.9465,-1.0232,1/24/2020,0,0,0,0
654,,Greece,39.0742,21.8243,1/24/2020,0,0,0,0
655,,Guatemala,15.7835,-90.2308,1/24/2020,0,0,0,0
656,,Guinea,9.9456,-9.6966,1/24/2020,0,0,0,0
657,,Guyana,5,-58.75,1/24/2020,0,0,0,0
658,,Haiti,18.9712,-72.2852,1/24/2020,0,0,0,0
659,,Holy See,41.9029,12.4534,1/24/2020,0,0,0,0
660,,Honduras,15.2,-86.2419,1/24/2020,0,0,0,0
661,,Hungary,47.1625,19.5033,1/24/2020,0,0,0,0
662,,Iceland,64.9631,-19.0208,1/24/2020,0,0,0,0
663,,India,21,78,1/24/2020,0,0,0,0
664,,Indonesia,-0.7893,113.9213,1/24/2020,0,0,0,0
665,,Iran,32,53,1/24/2020,0,0,0,0
666,,Iraq,33,44,1/24/2020,0,0,0,0
667,,Ireland,53.1424,-7.6921,1/24/2020,0,0,0,0
668,,Israel,31,35,1/24/2020,0,0,0,0
669,,Italy,43,12,1/24/2020,0,0,0,0
670,,Jamaica,18.1096,-77.2975,1/24/2020,0,0,0,0
671,,Japan,36,138,1/24/2020,2,0,0,2
672,,Jordan,31.24,36.51,1/24/2020,0,0,0,0
673,,Kazakhstan,48.0196,66.9237,1/24/2020,0,0,0,0
674,,Kenya,-0.0236,37.9062,1/24/2020,0,0,0,0
675,,"Korea, South",36,128,1/24/2020,2,0,0,2
676,,Kuwait,29.5,47.75,1/24/2020,0,0,0,0
677,,Kyrgyzstan,41.2044,74.7661,1/24/2020,0,0,0,0
678,,Latvia,56.8796,24.6032,1/24/2020,0,0,0,0
679,,Lebanon,33.8547,35.8623,1/24/2020,0,0,0,0
680,,Liberia,6.4281,-9.4295,1/24/2020,0,0,0,0
681,,Liechtenstein,47.14,9.55,1/24/2020,0,0,0,0
682,,Lithuania,55.1694,23.8813,1/24/2020,0,0,0,0
683,,Luxembourg,49.8153,6.1296,1/24/2020,0,0,0,0
684,,Madagascar,-18.7669,46.8691,1/24/2020,0,0,0,0
685,,Malaysia,2.5,112.5,1/24/2020,0,0,0,0
686,,Maldives,3.2028,73.2207,1/24/2020,0,0,0,0
687,,Malta,35.9375,14.3754,1/24/2020,0,0,0,0
688,,Mauritania,21.0079,10.9408,1/24/2020,0,0,0,0
689,,Mauritius,-20.2,57.5,1/24/2020,0,0,0,0
690,,Mexico,23.6345,-102.5528,1/24/2020,0,0,0,0
691,,Moldova,47.4116,28.3699,1/24/2020,0,0,0,0
692,,Monaco,43.7333,7.4167,1/24/2020,0,0,0,0
693,,Mongolia,46.8625,103.8467,1/24/2020,0,0,0,0
694,,Montenegro,42.5,19.3,1/24/2020,0,0,0,0
695,,Morocco,31.7917,-7.0926,1/24/2020,0,0,0,0
696,,Namibia,-22.9576,18.4904,1/24/2020,0,0,0,0
697,,Nepal,28.1667,84.25,1/24/2020,0,0,0,0
698,Aruba,Netherlands,12.5186,-70.0358,1/24/2020,0,0,0,0
699,Curacao,Netherlands,12.1696,-68.99,1/24/2020,0,0,0,0
700,Sint Maarten,Netherlands,18.0425,-63.0548,1/24/2020,0,0,0,0
701,,Netherlands,52.1326,5.2913,1/24/2020,0,0,0,0
702,,New Zealand,-40.9006,174.886,1/24/2020,0,0,0,0
703,,Nicaragua,12.8654,-85.2072,1/24/2020,0,0,0,0
704,,Niger,17.6078,8.0817,1/24/2020,0,0,0,0
705,,Nigeria,9.082,8.6753,1/24/2020,0,0,0,0
706,,North Macedonia,41.6086,21.7453,1/24/2020,0,0,0,0
707,,Norway,60.472,8.4689,1/24/2020,0,0,0,0
708,,Oman,21,57,1/24/2020,0,0,0,0
709,,Pakistan,30.3753,69.3451,1/24/2020,0,0,0,0
710,,Panama,8.538,-80.7821,1/24/2020,0,0,0,0
711,,Papua New Guinea,-6.315,143.9555,1/24/2020,0,0,0,0
712,,Paraguay,-23.4425,-58.4438,1/24/2020,0,0,0,0
713,,Peru,-9.19,-75.0152,1/24/2020,0,0,0,0
714,,Philippines,13,122,1/24/2020,0,0,0,0
715,,Poland,51.9194,19.1451,1/24/2020,0,0,0,0
716,,Portugal,39.3999,-8.2245,1/24/2020,0,0,0,0
717,,Qatar,25.3548,51.1839,1/24/2020,0,0,0,0
718,,Romania,45.9432,24.9668,1/24/2020,0,0,0,0
719,,Russia,60,90,1/24/2020,0,0,0,0
720,,Rwanda,-1.9403,29.8739,1/24/2020,0,0,0,0
721,,Saint Lucia,13.9094,-60.9789,1/24/2020,0,0,0,0
722,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/2020,0,0,0,0
723,,San Marino,43.9424,12.4578,1/24/2020,0,0,0,0
724,,Saudi Arabia,24,45,1/24/2020,0,0,0,0
725,,Senegal,14.4974,-14.4524,1/24/2020,0,0,0,0
726,,Serbia,44.0165,21.0059,1/24/2020,0,0,0,0
727,,Seychelles,-4.6796,55.492,1/24/2020,0,0,0,0
728,,Singapore,1.2833,103.8333,1/24/2020,3,0,0,3
729,,Slovakia,48.669,19.699,1/24/2020,0,0,0,0
730,,Slovenia,46.1512,14.9955,1/24/2020,0,0,0,0
731,,Somalia,5.1521,46.1996,1/24/2020,0,0,0,0
732,,South Africa,-30.5595,22.9375,1/24/2020,0,0,0,0
733,,Spain,40,-4,1/24/2020,0,0,0,0
734,,Sri Lanka,7,81,1/24/2020,0,0,0,0
735,,Sudan,12.8628,30.2176,1/24/2020,0,0,0,0
736,,Suriname,3.9193,-56.0278,1/24/2020,0,0,0,0
737,,Sweden,63,16,1/24/2020,0,0,0,0
738,,Switzerland,46.8182,8.2275,1/24/2020,0,0,0,0
739,,Taiwan*,23.7,121,1/24/2020,3,0,0,3
740,,Tanzania,-6.369,34.8888,1/24/2020,0,0,0,0
741,,Thailand,15,101,1/24/2020,5,0,0,5
742,,Togo,8.6195,0.8248,1/24/2020,0,0,0,0
743,,Trinidad and Tobago,10.6918,-61.2225,1/24/2020,0,0,0,0
744,,Tunisia,34,9,1/24/2020,0,0,0,0
745,,Turkey,38.9637,35.2433,1/24/2020,0,0,0,0
746,,Uganda,1,32,1/24/2020,0,0,0,0
747,,Ukraine,48.3794,31.1656,1/24/2020,0,0,0,0
748,,United Arab Emirates,24,54,1/24/2020,0,0,0,0
749,Bermuda,United Kingdom,32.3078,-64.7505,1/24/2020,0,0,0,0
750,Cayman Islands,United Kingdom,19.3133,-81.2546,1/24/2020,0,0,0,0
751,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/2020,0,0,0,0
752,Gibraltar,United Kingdom,36.1408,-5.3536,1/24/2020,0,0,0,0
753,Isle of Man,United Kingdom,54.2361,-4.5481,1/24/2020,0,0,0,0
754,Montserrat,United Kingdom,16.7425,-62.1874,1/24/2020,0,0,0,0
755,,United Kingdom,55.3781,-3.436,1/24/2020,0,0,0,0
756,,Uruguay,-32.5228,-55.7658,1/24/2020,0,0,0,0
757,,US,37.0902,-95.7129,1/24/2020,2,0,0,2
758,,Uzbekistan,41.3775,64.5853,1/24/2020,0,0,0,0
759,,Venezuela,6.4238,-66.5897,1/24/2020,0,0,0,0
760,,Vietnam,16,108,1/24/2020,2,0,0,2
761,,Zambia,-15.4167,28.2833,1/24/2020,0,0,0,0
762,,Zimbabwe,-20,30,1/24/2020,0,0,0,0
764,,Dominica,15.415,-61.371,1/24/2020,0,0,0,0
765,,Grenada,12.1165,-61.679,1/24/2020,0,0,0,0
766,,Mozambique,-18.665695,35.529562,1/24/2020,0,0,0,0
767,,Syria,34.802075,38.996815,1/24/2020,0,0,0,0
768,,Timor-Leste,-8.874217,125.727539,1/24/2020,0,0,0,0
769,,Belize,13.1939,-59.5432,1/24/2020,0,0,0,0
770,,Laos,19.85627,102.495496,1/24/2020,0,0,0,0
771,,Libya,26.3351,17.228331,1/24/2020,0,0,0,0
772,,West Bank and Gaza,31.9522,35.2332,1/24/2020,0,0,0,0
773,,Guinea-Bissau,11.8037,-15.1804,1/24/2020,0,0,0,0
774,,Mali,17.570692,-3.996166,1/24/2020,0,0,0,0
775,,Saint Kitts and Nevis,17.357822,-62.782998,1/24/2020,0,0,0,0
776,Northwest Territories,Canada,64.8255,-124.8457,1/24/2020,0,0,0,0
777,Yukon,Canada,64.2823,-135,1/24/2020,0,0,0,0
778,,Kosovo,42.602636,20.902977,1/24/2020,0,0,0,0
779,,Burma,21.9162,95.956,1/24/2020,0,0,0,0
780,Anguilla,United Kingdom,18.2206,-63.0686,1/24/2020,0,0,0,0
781,British Virgin Islands,United Kingdom,18.4207,-64.64,1/24/2020,0,0,0,0
782,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/24/2020,0,0,0,0
784,,Botswana,-22.3285,24.6849,1/24/2020,0,0,0,0
785,,Burundi,-3.3731,29.9189,1/24/2020,0,0,0,0
786,,Sierra Leone,8.460555,-11.779889,1/24/2020,0,0,0,0
787,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/24/2020,0,0,0,0
788,,Malawi,-13.254308,34.301525,1/24/2020,0,0,0,0
789,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/24/2020,0,0,0,0
790,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/24/2020,0,0,0,0
791,,South Sudan,6.877,31.307,1/24/2020,0,0,0,0
792,,Western Sahara,24.2155,-12.8858,1/24/2020,0,0,0,0
793,,Sao Tome and Principe,0.18636,6.613081,1/24/2020,0,0,0,0
794,,Yemen,15.552727,48.516388,1/24/2020,0,0,0,0
795,,Comoros,-11.6455,43.3333,1/24/2020,0,0,0,0
796,,Tajikistan,38.861034,71.276093,1/24/2020,0,0,0,0
797,,Lesotho,-29.609988,28.233608,1/24/2020,0,0,0,0
798,,Afghanistan,33,65,1/25/2020,0,0,0,0
799,,Albania,41.1533,20.1683,1/25/2020,0,0,0,0
800,,Algeria,28.0339,1.6596,1/25/2020,0,0,0,0
801,,Andorra,42.5063,1.5218,1/25/2020,0,0,0,0
802,,Angola,-11.2027,17.8739,1/25/2020,0,0,0,0
803,,Antigua and Barbuda,17.0608,-61.7964,1/25/2020,0,0,0,0
804,,Argentina,-38.4161,-63.6167,1/25/2020,0,0,0,0
805,,Armenia,40.0691,45.0382,1/25/2020,0,0,0,0
806,Australian Capital Territory,Australia,-35.4735,149.0124,1/25/2020,0,0,0,0
807,New South Wales,Australia,-33.8688,151.2093,1/25/2020,0,0,0,0
808,Northern Territory,Australia,-12.4634,130.8456,1/25/2020,0,0,0,0
809,Queensland,Australia,-28.0167,153.4,1/25/2020,0,0,0,0
810,South Australia,Australia,-34.9285,138.6007,1/25/2020,0,0,0,0
811,Tasmania,Australia,-41.4545,145.9707,1/25/2020,0,0,0,0
812,Victoria,Australia,-37.8136,144.9631,1/25/2020,0,0,0,0
813,Western Australia,Australia,-31.9505,115.8605,1/25/2020,0,0,0,0
814,,Austria,47.5162,14.5501,1/25/2020,0,0,0,0
815,,Azerbaijan,40.1431,47.5769,1/25/2020,0,0,0,0
816,,Bahamas,25.0343,-77.3963,1/25/2020,0,0,0,0
817,,Bahrain,26.0275,50.55,1/25/2020,0,0,0,0
818,,Bangladesh,23.685,90.3563,1/25/2020,0,0,0,0
819,,Barbados,13.1939,-59.5432,1/25/2020,0,0,0,0
